ResetId	SymbolId	OpType	Duration	Input	Output
128	0	TimedIO	100558700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
128	1	TimedIO	1540200	ChangeCipherSpec	Alert2.10ConnectionClosed
128	2	TimedIO	3100	EmptyCertificate	ConnectionClosed
129	-1	Reset	644700	Reset	Reset
129	0	TimedIO	101004900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
129	1	TimedIO	678200	ChangeCipherSpec	Alert2.10ConnectionClosed
129	2	TimedIO	3600	ClientKeyExchange	ConnectionClosed
130	-1	Reset	583400	Reset	Reset
130	0	TimedIO	100764300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
130	1	TimedIO	614000	ChangeCipherSpec	Alert2.10ConnectionClosed
130	2	TimedIO	3000	ChangeCipherSpec	ConnectionClosed
131	-1	Reset	517100	Reset	Reset
131	0	TimedIO	100729500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
131	1	TimedIO	1068900	ChangeCipherSpec	Alert2.10ConnectionClosed
131	2	TimedIO	2400	Finished	ConnectionClosed
132	-1	Reset	395400	Reset	Reset
132	0	TimedIO	100593400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
132	1	TimedIO	746100	ChangeCipherSpec	Alert2.10ConnectionClosed
132	2	TimedIO	3900	ApplicationData	ConnectionClosed
133	-1	Reset	657500	Reset	Reset
133	0	TimedIO	100909500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
133	1	TimedIO	829900	ChangeCipherSpec	Alert2.10ConnectionClosed
133	2	TimedIO	3800	ApplicationDataEmpty	ConnectionClosed
134	-1	Reset	763800	Reset	Reset
134	0	TimedIO	100931400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
134	1	TimedIO	708400	ChangeCipherSpec	Alert2.10ConnectionClosed
134	2	TimedIO	3100	Alert10	ConnectionClosed
135	-1	Reset	668600	Reset	Reset
135	0	TimedIO	100900600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
135	1	TimedIO	661200	Finished	Alert2.10ConnectionClosed
135	2	TimedIO	2700	ClientHelloRSA	ConnectionClosed
136	-1	Reset	564700	Reset	Reset
136	0	TimedIO	100748500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
136	1	TimedIO	605000	Finished	Alert2.10ConnectionClosed
136	2	TimedIO	3500	ClientHelloDHE	ConnectionClosed
137	-1	Reset	626800	Reset	Reset
137	0	TimedIO	100765300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
137	1	TimedIO	681100	Finished	Alert2.10ConnectionClosed
137	2	TimedIO	3200	EmptyCertificate	ConnectionClosed
138	-1	Reset	703900	Reset	Reset
138	0	TimedIO	100961400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
138	1	TimedIO	1158600	Finished	Alert2.10ConnectionClosed
138	2	TimedIO	1000	ClientKeyExchange	ConnectionClosed
139	-1	Reset	510600	Reset	Reset
139	0	TimedIO	100630400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
139	1	TimedIO	553000	Finished	Alert2.10ConnectionClosed
139	2	TimedIO	2300	ChangeCipherSpec	ConnectionClosed
140	-1	Reset	522900	Reset	Reset
140	0	TimedIO	100683400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
140	1	TimedIO	604100	Finished	Alert2.10ConnectionClosed
140	2	TimedIO	2800	Finished	ConnectionClosed
141	-1	Reset	556000	Reset	Reset
141	0	TimedIO	100735700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
141	1	TimedIO	537400	Finished	Alert2.10ConnectionClosed
141	2	TimedIO	2800	ApplicationData	ConnectionClosed
142	-1	Reset	573100	Reset	Reset
142	0	TimedIO	100744500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
142	1	TimedIO	561900	Finished	Alert2.10ConnectionClosed
142	2	TimedIO	2800	ApplicationDataEmpty	ConnectionClosed
143	-1	Reset	576700	Reset	Reset
143	0	TimedIO	100744400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
143	1	TimedIO	766000	Finished	Alert2.10ConnectionClosed
143	2	TimedIO	3300	Alert10	ConnectionClosed
144	-1	Reset	849200	Reset	Reset
144	0	TimedIO	101003500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
144	1	TimedIO	501500	ApplicationData	Alert2.10ConnectionClosed
144	2	TimedIO	3200	ClientHelloRSA	ConnectionClosed
145	-1	Reset	732300	Reset	Reset
145	0	TimedIO	100875700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
145	1	TimedIO	698100	ApplicationData	Alert2.10ConnectionClosed
145	2	TimedIO	3800	ClientHelloDHE	ConnectionClosed
146	-1	Reset	907700	Reset	Reset
146	0	TimedIO	101137800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
146	1	TimedIO	783200	ApplicationData	Alert2.10ConnectionClosed
146	2	TimedIO	3900	EmptyCertificate	ConnectionClosed
147	-1	Reset	1046000	Reset	Reset
147	0	TimedIO	101435500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
147	1	TimedIO	793800	ApplicationData	Alert2.10ConnectionClosed
147	2	TimedIO	4100	ClientKeyExchange	ConnectionClosed
148	-1	Reset	851500	Reset	Reset
148	0	TimedIO	101049100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
148	1	TimedIO	309500	ApplicationData	Alert2.10ConnectionClosed
148	2	TimedIO	1700	ChangeCipherSpec	ConnectionClosed
149	-1	Reset	625900	Reset	Reset
149	0	TimedIO	100599300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
149	1	TimedIO	903700	ApplicationData	Alert2.10ConnectionClosed
149	2	TimedIO	5800	Finished	ConnectionClosed
150	-1	Reset	1040000	Reset	Reset
150	0	TimedIO	100672300	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
150	1	TimedIO	453800	ApplicationData	Alert2.10ConnectionClosed
150	2	TimedIO	6900	ApplicationData	ConnectionClosed
151	-1	Reset	936900	Reset	Reset
151	0	TimedIO	100743400	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
151	1	TimedIO	583700	ApplicationData	Alert2.10ConnectionClosed
151	2	TimedIO	3900	ApplicationDataEmpty	ConnectionClosed
152	-1	Reset	870600	Reset	Reset
152	0	TimedIO	101028100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
152	1	TimedIO	1103000	ApplicationData	Alert2.10ConnectionClosed
152	2	TimedIO	900	Alert10	ConnectionClosed
153	-1	Reset	950900	Reset	Reset
153	0	TimedIO	100578200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
153	1	TimedIO	487300	ApplicationDataEmpty	Alert2.10ConnectionClosed
153	2	TimedIO	4800	ClientHelloRSA	ConnectionClosed
154	-1	Reset	891300	Reset	Reset
154	0	TimedIO	100922600	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
154	1	TimedIO	418100	ApplicationDataEmpty	Alert2.10ConnectionClosed
154	2	TimedIO	2700	ClientHelloDHE	ConnectionClosed
155	-1	Reset	450300	Reset	Reset
155	0	TimedIO	100563100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
155	1	TimedIO	441900	ApplicationDataEmpty	Alert2.10ConnectionClosed
155	2	TimedIO	3800	EmptyCertificate	ConnectionClosed
156	-1	Reset	605300	Reset	Reset
156	0	TimedIO	100748800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
156	1	TimedIO	673400	ApplicationDataEmpty	Alert2.10ConnectionClosed
156	2	TimedIO	3700	ClientKeyExchange	ConnectionClosed
157	-1	Reset	883700	Reset	Reset
157	0	TimedIO	101099800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
157	1	TimedIO	554600	ApplicationDataEmpty	Alert2.10ConnectionClosed
157	2	TimedIO	4300	ChangeCipherSpec	ConnectionClosed
158	-1	Reset	733700	Reset	Reset
158	0	TimedIO	100801500	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
158	1	TimedIO	357500	ApplicationDataEmpty	Alert2.10ConnectionClosed
158	2	TimedIO	1600	Finished	ConnectionClosed
159	-1	Reset	634400	Reset	Reset
159	0	TimedIO	100528200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
159	1	TimedIO	512800	ApplicationDataEmpty	Alert2.10ConnectionClosed
159	2	TimedIO	5300	ApplicationData	ConnectionClosed
160	-1	Reset	673200	Reset	Reset
160	0	TimedIO	100739200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
160	1	TimedIO	821600	ApplicationDataEmpty	Alert2.10ConnectionClosed
160	2	TimedIO	68800	ApplicationDataEmpty	ConnectionClosed
161	-1	Reset	1467600	Reset	Reset
161	0	TimedIO	100558700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
161	1	TimedIO	354500	ApplicationDataEmpty	Alert2.10ConnectionClosed
161	2	TimedIO	1100	Alert10	ConnectionClosed
162	-1	Reset	532700	Reset	Reset
162	0	TimedIO	100745700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
162	1	TimedIO	1063200	Alert10	ConnectionClosed
162	2	TimedIO	2800	ClientHelloRSA	ConnectionClosed
163	-1	Reset	1236200	Reset	Reset
163	0	TimedIO	101571900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
163	1	TimedIO	461800	Alert10	ConnectionClosed
163	2	TimedIO	2100	ClientHelloDHE	ConnectionClosed
164	-1	Reset	722800	Reset	Reset
164	0	TimedIO	100676200	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
164	1	TimedIO	862800	Alert10	ConnectionClosed
164	2	TimedIO	2800	EmptyCertificate	ConnectionClosed
165	-1	Reset	1362800	Reset	Reset
165	0	TimedIO	101540700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
165	1	TimedIO	456900	Alert10	ConnectionClosed
165	2	TimedIO	1500	ClientKeyExchange	ConnectionClosed
166	-1	Reset	715200	Reset	Reset
166	0	TimedIO	100930100	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
166	1	TimedIO	985700	Alert10	ConnectionClosed
166	2	TimedIO	3900	ChangeCipherSpec	ConnectionClosed
167	-1	Reset	1313500	Reset	Reset
167	0	TimedIO	101474700	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
167	1	TimedIO	634300	Alert10	ConnectionClosed
167	2	TimedIO	1700	Finished	ConnectionClosed
168	-1	Reset	1099200	Reset	Reset
168	0	TimedIO	101295900	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
168	1	TimedIO	366300	Alert10	ConnectionClosed
168	2	TimedIO	1300	ApplicationData	ConnectionClosed
169	-1	Reset	537900	Reset	Reset
169	0	TimedIO	100611000	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
169	1	TimedIO	913400	Alert10	ConnectionClosed
169	2	TimedIO	3000	ApplicationDataEmpty	ConnectionClosed
170	-1	Reset	1306800	Reset	Reset
170	0	TimedIO	101487800	ClientHelloRSA	HandshakeServerHelloTLSv12HandshakeCertificateHandshakeServerHelloDone
170	1	TimedIO	643600	Alert10	ConnectionClosed
170	2	TimedIO	2200	Alert10	ConnectionClosed
171	-1	Reset	866300	Reset	Reset
171	0	TimedIO	591800	EmptyCertificate	Alert2.10ConnectionClosed
171	1	TimedIO	2000	ClientHelloRSA	ConnectionClosed
171	2	TimedIO	1500	ClientHelloRSA	ConnectionClosed
172	-1	Reset	680800	Reset	Reset
172	0	TimedIO	502900	EmptyCertificate	Alert2.10ConnectionClosed
172	1	TimedIO	1800	ClientHelloRSA	ConnectionClosed
172	2	TimedIO	1400	ClientHelloDHE	ConnectionClosed
173	-1	Reset	669300	Reset	Reset
173	0	TimedIO	477000	EmptyCertificate	Alert2.10ConnectionClosed
173	1	TimedIO	1700	ClientHelloRSA	ConnectionClosed
173	2	TimedIO	1400	EmptyCertificate	ConnectionClosed
174	-1	Reset	727400	Reset	Reset
174	0	TimedIO	531700	EmptyCertificate	Alert2.10ConnectionClosed
174	1	TimedIO	2000	ClientHelloRSA	ConnectionClosed
174	2	TimedIO	1700	ClientKeyExchange	ConnectionClosed
175	-1	Reset	750300	Reset	Reset
175	0	TimedIO	443600	EmptyCertificate	Alert2.10ConnectionClosed
175	1	TimedIO	1800	ClientHelloRSA	ConnectionClosed
175	2	TimedIO	900	ChangeCipherSpec	ConnectionClosed
176	-1	Reset	576300	Reset	Reset
176	0	TimedIO	388900	EmptyCertificate	Alert2.10ConnectionClosed
176	1	TimedIO	1500	ClientHelloRSA	ConnectionClosed
176	2	TimedIO	800	Finished	ConnectionClosed
177	-1	Reset	409800	Reset	Reset
177	0	TimedIO	348800	EmptyCertificate	Alert2.10ConnectionClosed
177	1	TimedIO	900	ClientHelloRSA	ConnectionClosed
177	2	TimedIO	900	ApplicationData	ConnectionClosed
178	-1	Reset	398600	Reset	Reset
178	0	TimedIO	276100	EmptyCertificate	Alert2.10ConnectionClosed
178	1	TimedIO	700	ClientHelloRSA	ConnectionClosed
178	2	TimedIO	400	ApplicationDataEmpty	ConnectionClosed
179	-1	Reset	250200	Reset	Reset
179	0	TimedIO	266800	EmptyCertificate	Alert2.10ConnectionClosed
179	1	TimedIO	700	ClientHelloRSA	ConnectionClosed
179	2	TimedIO	400	Alert10	ConnectionClosed
180	-1	Reset	328500	Reset	Reset
180	0	TimedIO	224700	EmptyCertificate	Alert2.10ConnectionClosed
180	1	TimedIO	600	ClientHelloDHE	ConnectionClosed
180	2	TimedIO	500	ClientHelloRSA	ConnectionClosed
181	-1	Reset	268900	Reset	Reset
181	0	TimedIO	255300	EmptyCertificate	Alert2.10ConnectionClosed
181	1	TimedIO	600	ClientHelloDHE	ConnectionClosed
181	2	TimedIO	400	ClientHelloDHE	ConnectionClosed
182	-1	Reset	247500	Reset	Reset
182	0	TimedIO	257000	EmptyCertificate	Alert2.10ConnectionClosed
182	1	TimedIO	500	ClientHelloDHE	ConnectionClosed
182	2	TimedIO	500	EmptyCertificate	ConnectionClosed
183	-1	Reset	228200	Reset	Reset
183	0	TimedIO	121700	EmptyCertificate	Alert2.10ConnectionClosed
183	1	TimedIO	600	ClientHelloDHE	ConnectionClosed
183	2	TimedIO	400	ClientKeyExchange	ConnectionClosed
184	-1	Reset	209900	Reset	Reset
184	0	TimedIO	118500	EmptyCertificate	Alert2.10ConnectionClosed
184	1	TimedIO	500	ClientHelloDHE	ConnectionClosed
184	2	TimedIO	500	ChangeCipherSpec	ConnectionClosed
185	-1	Reset	217100	Reset	Reset
185	0	TimedIO	117500	EmptyCertificate	Alert2.10ConnectionClosed
185	1	TimedIO	400	ClientHelloDHE	ConnectionClosed
185	2	TimedIO	500	Finished	ConnectionClosed
186	-1	Reset	209700	Reset	Reset
186	0	TimedIO	186500	EmptyCertificate	Alert2.10ConnectionClosed
186	1	TimedIO	500	ClientHelloDHE	ConnectionClosed
186	2	TimedIO	500	ApplicationData	ConnectionClosed
187	-1	Reset	219700	Reset	Reset
187	0	TimedIO	187200	EmptyCertificate	Alert2.10ConnectionClosed
187	1	TimedIO	500	ClientHelloDHE	ConnectionClosed
187	2	TimedIO	500	ApplicationDataEmpty	ConnectionClosed
188	-1	Reset	239500	Reset	Reset
188	0	TimedIO	142300	EmptyCertificate	Alert2.10ConnectionClosed
188	1	TimedIO	400	ClientHelloDHE	ConnectionClosed
188	2	TimedIO	400	Alert10	ConnectionClosed
189	-1	Reset	294800	Reset	Reset
189	0	TimedIO	205100	EmptyCertificate	Alert2.10ConnectionClosed
189	1	TimedIO	500	EmptyCertificate	ConnectionClosed
189	2	TimedIO	500	ClientHelloRSA	ConnectionClosed
190	-1	Reset	687300	Reset	Reset
190	0	TimedIO	439200	EmptyCertificate	Alert2.10ConnectionClosed
190	1	TimedIO	500	EmptyCertificate	ConnectionClosed
190	2	TimedIO	400	ClientHelloDHE	ConnectionClosed
191	-1	Reset	409000	Reset	Reset
191	0	TimedIO	296400	EmptyCertificate	Alert2.10ConnectionClosed
191	1	TimedIO	700	EmptyCertificate	ConnectionClosed
191	2	TimedIO	500	EmptyCertificate	ConnectionClosed
192	-1	Reset	493200	Reset	Reset
192	0	TimedIO	212800	EmptyCertificate	Alert2.10ConnectionClosed
192	1	TimedIO	500	EmptyCertificate	ConnectionClosed
192	2	TimedIO	400	ClientKeyExchange	ConnectionClosed
193	-1	Reset	360800	Reset	Reset
193	0	TimedIO	212100	EmptyCertificate	Alert2.10ConnectionClosed
193	1	TimedIO	600	EmptyCertificate	ConnectionClosed
193	2	TimedIO	400	ChangeCipherSpec	ConnectionClosed
194	-1	Reset	338200	Reset	Reset
194	0	TimedIO	223200	EmptyCertificate	Alert2.10ConnectionClosed
194	1	TimedIO	700	EmptyCertificate	ConnectionClosed
194	2	TimedIO	600	Finished	ConnectionClosed
195	-1	Reset	585100	Reset	Reset
195	0	TimedIO	259300	EmptyCertificate	Alert2.10ConnectionClosed
195	1	TimedIO	700	EmptyCertificate	ConnectionClosed
195	2	TimedIO	400	ApplicationData	ConnectionClosed
196	-1	Reset	290200	Reset	Reset
196	0	TimedIO	270900	EmptyCertificate	Alert2.10ConnectionClosed
196	1	TimedIO	600	EmptyCertificate	ConnectionClosed
196	2	TimedIO	400	ApplicationDataEmpty	ConnectionClosed
197	-1	Reset	296700	Reset	Reset
197	0	TimedIO	172100	EmptyCertificate	Alert2.10ConnectionClosed
197	1	TimedIO	400	EmptyCertificate	ConnectionClosed
197	2	TimedIO	500	Alert10	ConnectionClosed
198	-1	Reset	266000	Reset	Reset
198	0	TimedIO	215100	EmptyCertificate	Alert2.10ConnectionClosed
198	1	TimedIO	500	ClientKeyExchange	ConnectionClosed
198	2	TimedIO	400	ClientHelloRSA	ConnectionClosed
199	-1	Reset	303600	Reset	Reset
199	0	TimedIO	208200	EmptyCertificate	Alert2.10ConnectionClosed
199	1	TimedIO	700	ClientKeyExchange	ConnectionClosed
199	2	TimedIO	700	ClientHelloDHE	ConnectionClosed
200	-1	Reset	289100	Reset	Reset
200	0	TimedIO	126700	EmptyCertificate	Alert2.10ConnectionClosed
200	1	TimedIO	600	ClientKeyExchange	ConnectionClosed
200	2	TimedIO	500	EmptyCertificate	ConnectionClosed
201	-1	Reset	325000	Reset	Reset
201	0	TimedIO	179700	EmptyCertificate	Alert2.10ConnectionClosed
201	1	TimedIO	600	ClientKeyExchange	ConnectionClosed
201	2	TimedIO	400	ClientKeyExchange	ConnectionClosed
202	-1	Reset	208700	Reset	Reset
202	0	TimedIO	115500	EmptyCertificate	Alert2.10ConnectionClosed
202	1	TimedIO	500	ClientKeyExchange	ConnectionClosed
202	2	TimedIO	500	ChangeCipherSpec	ConnectionClosed
203	-1	Reset	198100	Reset	Reset
203	0	TimedIO	110100	EmptyCertificate	Alert2.10ConnectionClosed
203	1	TimedIO	500	ClientKeyExchange	ConnectionClosed
203	2	TimedIO	500	Finished	ConnectionClosed
204	-1	Reset	263400	Reset	Reset
204	0	TimedIO	132900	EmptyCertificate	Alert2.10ConnectionClosed
204	1	TimedIO	600	ClientKeyExchange	ConnectionClosed
204	2	TimedIO	400	ApplicationData	ConnectionClosed
205	-1	Reset	276900	Reset	Reset
205	0	TimedIO	170300	EmptyCertificate	Alert2.10ConnectionClosed
205	1	TimedIO	2400	ClientKeyExchange	ConnectionClosed
205	2	TimedIO	600	ApplicationDataEmpty	ConnectionClosed
206	-1	Reset	748500	Reset	Reset
206	0	TimedIO	526300	EmptyCertificate	Alert2.10ConnectionClosed
206	1	TimedIO	700	ClientKeyExchange	ConnectionClosed
206	2	TimedIO	500	Alert10	ConnectionClosed
207	-1	Reset	388500	Reset	Reset
207	0	TimedIO	202800	EmptyCertificate	Alert2.10ConnectionClosed
207	1	TimedIO	700	ChangeCipherSpec	ConnectionClosed
207	2	TimedIO	600	ClientHelloRSA	ConnectionClosed
208	-1	Reset	371000	Reset	Reset
208	0	TimedIO	176500	EmptyCertificate	Alert2.10ConnectionClosed
208	1	TimedIO	600	ChangeCipherSpec	ConnectionClosed
208	2	TimedIO	600	ClientHelloDHE	ConnectionClosed
209	-1	Reset	367300	Reset	Reset
209	0	TimedIO	209400	EmptyCertificate	Alert2.10ConnectionClosed
209	1	TimedIO	500	ChangeCipherSpec	ConnectionClosed
209	2	TimedIO	600	EmptyCertificate	ConnectionClosed
210	-1	Reset	461900	Reset	Reset
210	0	TimedIO	159600	EmptyCertificate	Alert2.10ConnectionClosed
210	1	TimedIO	700	ChangeCipherSpec	ConnectionClosed
210	2	TimedIO	600	ClientKeyExchange	ConnectionClosed
211	-1	Reset	350500	Reset	Reset
211	0	TimedIO	200600	EmptyCertificate	Alert2.10ConnectionClosed
211	1	TimedIO	600	ChangeCipherSpec	ConnectionClosed
211	2	TimedIO	400	ChangeCipherSpec	ConnectionClosed
212	-1	Reset	335800	Reset	Reset
212	0	TimedIO	220100	EmptyCertificate	Alert2.10ConnectionClosed
212	1	TimedIO	700	ChangeCipherSpec	ConnectionClosed
212	2	TimedIO	500	Finished	ConnectionClosed
213	-1	Reset	255400	Reset	Reset
213	0	TimedIO	186200	EmptyCertificate	Alert2.10ConnectionClosed
213	1	TimedIO	500	ChangeCipherSpec	ConnectionClosed
213	2	TimedIO	400	ApplicationData	ConnectionClosed
214	-1	Reset	225500	Reset	Reset
214	0	TimedIO	151600	EmptyCertificate	Alert2.10ConnectionClosed
214	1	TimedIO	500	ChangeCipherSpec	ConnectionClosed
214	2	TimedIO	500	ApplicationDataEmpty	ConnectionClosed
215	-1	Reset	223900	Reset	Reset
215	0	TimedIO	181100	EmptyCertificate	Alert2.10ConnectionClosed
215	1	TimedIO	700	ChangeCipherSpec	ConnectionClosed
215	2	TimedIO	700	Alert10	ConnectionClosed
216	-1	Reset	270700	Reset	Reset
216	0	TimedIO	112700	EmptyCertificate	Alert2.10ConnectionClosed
216	1	TimedIO	600	Finished	ConnectionClosed
216	2	TimedIO	500	ClientHelloRSA	ConnectionClosed
217	-1	Reset	282900	Reset	Reset
217	0	TimedIO	149500	EmptyCertificate	Alert2.10ConnectionClosed
217	1	TimedIO	600	Finished	ConnectionClosed
217	2	TimedIO	900	ClientHelloDHE	ConnectionClosed
218	-1	Reset	281000	Reset	Reset
218	0	TimedIO	120700	EmptyCertificate	Alert2.10ConnectionClosed
218	1	TimedIO	700	Finished	ConnectionClosed
218	2	TimedIO	600	EmptyCertificate	ConnectionClosed
219	-1	Reset	253700	Reset	Reset
219	0	TimedIO	114100	EmptyCertificate	Alert2.10ConnectionClosed
219	1	TimedIO	700	Finished	ConnectionClosed
219	2	TimedIO	600	ClientKeyExchange	ConnectionClosed
220	-1	Reset	286200	Reset	Reset
220	0	TimedIO	147300	EmptyCertificate	Alert2.10ConnectionClosed
220	1	TimedIO	600	Finished	ConnectionClosed
220	2	TimedIO	700	ChangeCipherSpec	ConnectionClosed
221	-1	Reset	423000	Reset	Reset
221	0	TimedIO	453300	EmptyCertificate	Alert2.10ConnectionClosed
221	1	TimedIO	700	Finished	ConnectionClosed
221	2	TimedIO	500	Finished	ConnectionClosed
222	-1	Reset	1017000	Reset	Reset
222	0	TimedIO	385300	EmptyCertificate	Alert2.10ConnectionClosed
222	1	TimedIO	500	Finished	ConnectionClosed
222	2	TimedIO	400	ApplicationData	ConnectionClosed
223	-1	Reset	330500	Reset	Reset
223	0	TimedIO	181400	EmptyCertificate	Alert2.10ConnectionClosed
223	1	TimedIO	400	Finished	ConnectionClosed
223	2	TimedIO	500	ApplicationDataEmpty	ConnectionClosed
224	-1	Reset	264400	Reset	Reset
224	0	TimedIO	128700	EmptyCertificate	Alert2.10ConnectionClosed
224	1	TimedIO	500	Finished	ConnectionClosed
224	2	TimedIO	400	Alert10	ConnectionClosed
225	-1	Reset	349400	Reset	Reset
225	0	TimedIO	164300	EmptyCertificate	Alert2.10ConnectionClosed
225	1	TimedIO	1000	ApplicationData	ConnectionClosed
